"project_id","project_name","cohort","organization_name","organisation_id","country","framework_key","description","status","project_status"
"31e1f9bc-de91-486d-927f-db6d14d03d52",Burundi 2023 : Restauration du bassin versant de la Rusizi en commune Gihanga,terrafund-landscapes,,1819,BI,terrafund-landscapes,"Du 12/2/2024 au 28/2/2024: Identification et validation des sites de pépinières et de reboisement.
Du 1/3/2024 au 30/3/2024: Préparation et terrassement des sites de pépinières
Avril 2024: Confection des combrières et des plates bandes ainsi que la recherche des semences et des tiges de bambou avec la nouvelle technique l'enfouissement.
Du 15 au 20 avril 2024: Renforcement des capacités des membres de 5 groupements d'épargne et de crédit et d'Une société coopérative communale opérant dans le secteur agro sylvicole sera mise en place sur la structuration des sociétés coopératives. 
Du 01/05/2024 au 30 octobre 2024: Entretien et gestion des sites de pépinière.
Du 02 Novembre 2024 au 03 Novembre 2024: Préparation des sites de reboisement/plantation 
Du 04 Novembre 2024 au 17 Novembre 2024: Plantation des arbres 
Decembre 2024 au Février 2025: Regarnissage
Mars 2025 jusqu'à Décembre 2029: 1. Suivi et Entretien des arbres et des sites ""plantés ou reboisés"".
                                                              2. Accompagnement des apiculteurs en Kits et Formation sur les techniques d'élevage des abeilles et la protection de 
                                                                  l'environnement",approved,
ec683761-c69c-45ee-bcfa-844f6845fd53,Burundi 2023: Community Designed Restoration of Land and Livelihoods in Mugere,terrafund-landscapes,,27,BI,terrafund-landscapes,"1. Tree seedling production: June - October 2024

In this stage, Plant With Purpose Burundi staff identify tree nursery sites and work with communities to prepare them. Through training via our Seeds of Change curriculum, Plant With Purpose Burundi staff prepare community members to construct shadehouses, purchase and/or collect seeds, establish seedbeds, fill biodegradable soil bags, and either directly sow or transplant seedlings into these bags. Grafting of fruit seedlings happens during this stage, as well as ongoing maintenance activities such as watering, maintaining the nurseries and shade houses, and guarding the seedlings with 24-hour security from community “forest guards.” 

2.  Tree planting campaign: October 2024 - March 30, 2025

Stage two involves identifying tree planting sites and mobilizing community members to plant the seedlings. This additionally involves preparing the planting sites through digging holes, transporting seedlings from nurseries, and planting the trees on these sites (on communal lands or in private farms owned by individual partnering farmers).

3.  Tree protection & Monitoring for AFR100: April 1, 2025 - August 15, 2029

This stage involves the protection of planted trees against bush fires and livestock that may graze on and/or destroy young seedlings. It also includes ongoing management of planted trees (thinning, pruning, stratified cuts, etc.) and monitoring of tree metrics for the next 6-10 years, until the area is graduated. We will monitor these trees for TerraFund for AFR100 until August 15, 2029.",approved,
"166192d1-d194-416d-abb7-132877462359",Burundi 2023:Preserve and restore Ecological integrity of the Kibira National Park,terrafund-landscapes,,1847,BI,terrafund-landscapes,"Phase 1: Preparation & Assessment (January - March, 2023)
- Onboard a restoration and reforestation lead; 
- Assess the characteristics of the site (soil, vegetation, fauna, topography, climate);
- Define the roles and responsibilities of the various players involved over the long term;
- Define a complete protocol for the preparation, planting, and maintenance of the plants until the objectives are achieved, with a strategy for sustainable protection against illegal logging, fire, and livestock grazing;
- Define the management plan for the reforested plots, specifying the maintenance activities, the entities responsible over time, the products harvested or not (fruit, firewood, timber, non-wood products), the cutting rotation, and the economic model;
- Define an optimal calendar based on the rainy season, and stick to this calendar to maximize the chances of success for young plants;
- Draw up a site development and maintenance plan (choice of species, soil preparation, planting, layout and density of trees, watering, protection, creation, and maintenance of firebreaks);
- Take into account previous and current projects and initiatives in the intervention area - analyze their successes and failures and capitalize on the lessons learned from these experiences;

Phase 2: Stakeholder engagement (February - March, 2024)
- Identify the skills needed to ensure the success of the project and ensure that those involved, including local communities and stakeholders, have the required skills or have received training;
- Ensure that training courses include maintenance, monitoring, and evaluation, an understanding of the services provided by trees on a landscape scale, and knowledge of the relevant legislation.
- Consult other relevant stakeholders (local authorities, other NGOs, private sector, civil society organizations, spiritual and traditional leaders);
- Ensure that the objectives and strategy reflect these consultations, meet the primary needs identified (well-being, decent income, food security, access to education, etc.), and make the most of local know-how;
- Ensure that the people reforesting have a concrete and established interest in doing so in order to ensure that they can take ownership of the initiative. 

Phase 3: Preparatory Activities (March - June 2024)
- Mobilize resources, including human labor, equipment, and materials;
- Find or create training materials adapted to the target audience, in particular, visual aids in the case of illiteracy;
- Ensure that reforestation is carried out in synergy with the other components of the landscape (agriculture, livestock farming, tourism, infrastructure, etc.), particularly through local planning.",approved,
"25ebba5b-fa08-41de-b770-ae4cb675436d",Burundi2023:Restauration paysagère par plantation des arbres à GIHANGA,terrafund-landscapes,,3200,BI,terrafund-landscapes,"1. Sélection des bénéficiaires: de Février à mars 2024 ;
2.	Formation diverses: d’avril 2024 à août 2025
3.	Implantation des pépinières et ou achat des plants greffés: de mai 2024 à  juillet 2025
4.	Encadrement des AGRs : de juin 2024 à août 2025
5.	Approvisionnement en intrants : avril et mai 2024
6.	Préparation des sites à restaurer: d’août à mi-novembre 2024,
7.	La plantation : 24 novembre 2024 au 31 janvier 2025, et du 24 novembre  au 23 décembre 2025
8.	L’entretien et le suivi des arbres : de mai 2025 à fin décembre 2029",approved,
c1020fec-836d-4196-a321-e1cdfa159dd2,"Cafe Capitán/Restauración de paisaje en comunidades cafetaleras de la Sierra Madre de Chiapas, México",ppc,,562,MX,ppc,,approved,
"1977b649-908c-46c3-836d-f4f6485427c2",CEPAN - Flagship,ppc,,553,BR,ppc,,approved,
"5e8a3c5e-7a28-4ff4-be07-f950361f56b2",CERT - Rondônia (Amazon),ppc,,552,BR,ppc,,approved,
"517c5def-8e83-4963-841e-9dbb38ea7c86",Chantilly,ppc,,322,FR,ppc,,approved,
"465f543e-d53a-4356-ae8d-9790aa42d30e",Ciclos - Flagship,ppc,,553,BR,ppc,,approved,
f1dd2ed1-37cd-46c6-b14d-5dcc490864cd,Claire Test 72324!,ppc,,3,BR,ppc,,approved,
"3b233885-dc04-44f2-853c-e4c3264e1965",Claire's new HBF project :),,,14,AS,hbf,project timeline,approved,
"802bb88c-5eb5-4ce2-836f-19bc8e0ddfc4",Climate Smart Innovative Agro-ecology Project - Kikandwa Environmental Association (KEA),terrafund,,1129,UG,terrafund,"15/06/2022",approved,existing_expansion
"24e290f1-5b13-4ca8-acce-43dcc8e5bb43","Cocoa Farms Restoration in The Assin North,  Central And South DIstricts of the Central  Region  of Ghana",terrafund-landscapes,,2694,GH,enterprises,"January -June, 2024 		        	-Establishment of the nursery with the following steps: Planning and Preparation, Nursery Site Preparation, Seed Sowing and Seedling Care, Seedling Maintenance and Transplanting
1st July- 30th October, 2024		-Planting
November, 2024-2029		    	- Monitoring, pruning and Weeds Control
January -June, 2025 			        -Nursery
1st July- 30th October, 2025		-Planting
November, 2025-2029		    	- Monitoring, prunning and Weeds Control",approved,
